"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19763845,"11/23/2021 09:34:00 PM","11/25/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","1000 FLINTLOCK RD, DIAMOND BAR, CA","1000 FLINTLOCK RD","DIAMOND BAR",,"021-80108-2920","2920","80108","NO","CA0190020","WALNUT",-117.802,34.037,2
19761583,"06/21/2021 02:00:00 AM","11/21/2021","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","12600 BELINDA CT, LYNWOOD, CA","12600 BELINDA CT","LYNWOOD",,"921-15553-2117","2117","15553","NO","CA01900V3","CENTURY",-118.193,33.907,1
19767150,"11/27/2021 07:37:30 PM","11/29/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","2200 GASPAR AVE, COMMERCE, CA 90040","2200 GASPAR AVE","COMMERCE","90040","921-16025-0245","0245","16025","NO","CA0190002","EAST LOS ANGELES",-118.148,34.003,1
19762377,"11/16/2021 01:37:30 PM","11/22/2021","LARCENY THEFT","384","THEFT, PETTY: From Auto (Except Parts/Accessories)","12000 WILMINGTON AVE, LOS ANGELES, CA","12000 WILMINGTON AVE","LOS ANGELES",,"921-15588-2131","2131","15588","NO","CA01900V3","CENTURY",-118.242,33.922,1
19762477,"11/20/2021 05:30:00 PM","11/22/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1300 E 120TH ST, LOS ANGELES, CA","1300 E 120TH ST","LOS ANGELES",,"921-15591-2131","2131","15591","NO","CA01900V3","CENTURY",-118.251,33.923,1
19765485,"11/27/2021 05:31:00 PM","11/27/2021","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","11800 HARRIS AVE, LYNWOOD, CA 90262","11800 HARRIS AVE","LYNWOOD","90262","921-15716-2117","2117","15716","NO","CA01900V3","CENTURY",-118.194,33.915,1
19766185,"11/28/2021 08:30:00 PM","11/28/2021","VANDALISM","263","VANDALISM FELONY","11800 WILMINGTON AVE, LOS ANGELES, CA","11800 WILMINGTON AVE","LOS ANGELES",,"921-15757-2136","2136","15757","NO","CA01900V3","CENTURY",-118.237,33.926,2
19757191,"11/16/2021 03:30:00 AM","11/16/2021","VANDALISM","263","VANDALISM FELONY","7000 DUCHESS DR, WHITTIER, CA 90606","7000 DUCHESS DR","WHITTIER","90606","921-06594-1575","1575","06594","NO","CA0190015","PICO RIVERA",-118.064,33.979,2
19764577,"11/23/2021 11:25:00 AM","11/26/2021","FRAUD AND NSF CHECKS","113","FRAUD: Fraud By Trick Or Device - Over $400","3300 MARTIN LUTHER KING JR BLVD, LYNWOOD, CA","3300 MARTIN LUTHER KING JR BLVD","LYNWOOD",,"921-80691-2112","2112","80691","NO","CA01900V3","CENTURY",-118.211,33.936,2
19766952,"11/27/2021 07:45:00 PM","11/29/2021","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","3500 1ST ST, LOS ANGELES, CA 90063","3500 1ST ST","LOS ANGELES","90063","921-16011-0276","0276","16011","NO","CA0190002","EAST LOS ANGELES",-118.189,34.036,1
19762500,"11/22/2021 12:25:00 PM","11/22/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","2100 E PAULHAN ST, RANCHO DOMINGUEZ, CA","2100 E PAULHAN ST","RANCHO DOMINGUEZ",,"921-11352-1692","1692","11352","NO","CA0190016","CARSON",-118.227,33.861,1
19766904,"11/29/2021 05:00:00 AM","11/29/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","7400 SLAUSON AVE, COMMERCE, CA 90040","7400 SLAUSON AVE","COMMERCE","90040","921-16009-0246","0246","16009","NO","CA0190002","EAST LOS ANGELES",-118.132,33.977,2
19761392,"11/08/2021 02:30:00 PM","11/20/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","38200 47TH ST E, PALMDALE, CA 93552","38200 47TH ST E","PALMDALE","93552","921-15195-2607","2607","15195","NO","CA01900W9","PALMDALE",-118.048,34.576,1
19753579,"11/11/2021 05:15:00 PM","11/11/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1000 FAIRFAX AVE, WEST HOLLYWOOD, CA","1000 FAIRFAX AVE","WEST HOLLYWOOD",,"921-04989-0975","0975","04989","NO","CA0190009","WEST HOLLYWOOD",-118.361,34.09,1
19756853,"11/01/2021 01:00:00 AM","11/15/2021","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","1100 CLARK ST, WEST HOLLYWOOD, CA 90069","1100 CLARK ST","WEST HOLLYWOOD","90069","021-05080-0978","0978","05080","NO","CA0190009","WEST HOLLYWOOD",-118.385,34.091,1
19759818,"11/18/2021 07:30:00 PM","11/18/2021","ROBBERY","045","ROBBERY, STRONG-ARM: Residence","1100 SPAULDING AVE, WEST HOLLYWOOD, CA 90046","1100 SPAULDING AVE","WEST HOLLYWOOD","90046","021-05136-0974","0974","05136","NO","CA0190009","WEST HOLLYWOOD",-118.356,34.091,1
19760684,"11/19/2021 01:36:00 PM","11/19/2021","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","8900 MELROSE AVE, WEST HOLLYWOOD, CA 90069","8900 MELROSE AVE","WEST HOLLYWOOD","90069","021-80046-0972","0972","80046","NO","CA0190009","WEST HOLLYWOOD",-118.387,34.08,1
19756199,"11/08/2021 03:00:00 PM","11/15/2021","VANDALISM","263","VANDALISM FELONY","400 E AVENUE H-11, LANCASTER, CA","400 E AVENUE H-11","LANCASTER",,"921-19005-1131","1131","19005","NO","CA0190024","LANCASTER",-118.123,34.708,2
19767087,"11/27/2021 06:00:00 AM","11/29/2021","LARCENY THEFT","343","VEHICLE BURGLARY: Attempt Truck/Cargo Van Burglary","15800 ROSEHAVEN LN, CANYON COUNTRY, CA","15800 ROSEHAVEN LN","CANYON COUNTRY",,"921-16085-0635","0635","16085","NO","CA0190006","SANTA CLARITA VALLEY",-118.412,34.428,1
19757008,"11/16/2021 01:00:00 AM","11/16/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","1600 S TARTAR LN, COMPTON, CA","1600 S TARTAR LN","COMPTON",,"921-13046-2845","2845","13046","NO","CA0190042","COMPTON",-118.213,33.878,1
19756411,"11/12/2021 07:57:30 PM","11/15/2021","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","400 PIERRE RD, WALNUT, CA 91789","400 PIERRE RD","WALNUT","91789","021-07860-2915","2915","07860","NO","CA0190020","WALNUT",-117.849,34.022,1
19761346,"11/20/2021 04:30:00 AM","11/20/2021","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","23600 NEWHALL AVE, NEWHALL, CA","23600 NEWHALL AVE","NEWHALL",,"021-15817-0627","0627","15817","NO","CA0190006","SANTA CLARITA VALLEY",-118.514,34.368,1
19757608,"11/16/2021 02:20:00 PM","11/16/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1600 S ALAMEDA ST, COMPTON, CA","1600 S ALAMEDA ST","COMPTON",,"921-13066-2842","2842","13066","NO","CA0190042","COMPTON",-118.219,33.879,1
19766565,"11/28/2021 10:30:00 PM","11/29/2021","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","4900 W SLAUSON AVE, LOS ANGELES, CA 90056","4900 W SLAUSON AVE","LOS ANGELES","90056","921-03040-2766","2766","03040","NO","CA0190065","MARINA DEL REY",-118.363,33.988,1
19762534,"11/22/2021 01:00:00 PM","11/22/2021","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1100 E PALMDALE BLVD, PALMDALE, CA","1100 E PALMDALE BLVD","PALMDALE",,"921-15259-2610","2610","15259","NO","CA01900W9","PALMDALE",-118.108,34.579,1
19763008,"11/23/2021 01:15:00 PM","11/23/2021","NARCOTICS","184","Felony Possession of a Controlled Substance (excluding Marijuana)","11700 S ALAMEDA ST, LYNWOOD, CA","11700 S ALAMEDA ST","LYNWOOD",,"921-01778-5700","5700","01778","NO","CA0190053","CRDF",-118.226,33.927,2
19753751,"11/11/2021 10:00:00 PM","11/11/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","700 E GARDENA BLVD, CARSON, CA","700 E GARDENA BLVD","CARSON",,"921-10967-1610","1610","10967","NO","CA0190016","CARSON",-118.262,33.882,1
19766538,"11/29/2021 08:53:00 AM","11/29/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","HARBOR BLVD AND DESCANSO, LA HABRA HEIGHTS, CA 90631","HARBOR BLVD AND DESCANSO","LA HABRA HEIGHTS","90631","921-11485-1453","1453","11485","NO","CA0190014","INDUSTRY",-117.929,33.949,2
19764425,"11/26/2021 01:15:00 AM","11/26/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","23100 S MEYLER AVE, TORRANCE, CA","23100 S MEYLER AVE","TORRANCE",,"921-11409-1697","1697","11409","NO","CA0190016","CARSON",-118.295,33.815,1
19756078,"11/14/2021 09:45:00 PM","11/15/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","20800 S MAIN ST, CARSON, CA 90745","20800 S MAIN ST","CARSON","90745","921-11069-1618","1618","11069","NO","CA0190016","CARSON",-118.279,33.841,1
19766992,"12/01/2019 12:01:00 AM","11/29/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","22900 LAS MANANITAS DR, SAUGUS, CA","22900 LAS MANANITAS DR","SAUGUS",,"921-16079-0642","0642","16079","NO","CA0190006","SANTA CLARITA VALLEY",-118.536,34.432,2
19763626,"11/24/2021 10:05:00 PM","11/24/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"921-04148-5100","5100","04148","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19767085,"11/27/2021 12:29:00 PM","11/29/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","20800 RED SKY CT, SAUGUS, CA","20800 RED SKY CT","SAUGUS",,"921-16084-0640","0640","16084","NO","CA0190006","SANTA CLARITA VALLEY",-118.501,34.439,2
19766664,"03/06/2021 12:00:00 AM","11/29/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","13200 ESSEX PL, CERRITOS, CA","13200 ESSEX PL","CERRITOS",,"921-04281-2316","2316","04281","NO","CA01900R7","CERRITOS",-118.048,33.863,2
19757595,"11/16/2021 12:30:00 PM","11/16/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","100 TOWNE CENTER DR, COMPTON, CA","100 TOWNE CENTER DR","COMPTON",,"921-13065-2842","2842","13065","NO","CA0190042","COMPTON",-118.221,33.877,1
19767070,"11/29/2021 08:00:00 PM","11/29/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","1000 E AVENUE Q, PALMDALE, CA 93550","1000 E AVENUE Q","PALMDALE","93550","021-15484-2610","2610","15484","NO","CA01900W9","PALMDALE",-118.11,34.586,2
19758883,"11/17/2021 03:30:00 PM","11/17/2021","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","12000 CEDARVALE ST, NORWALK, CA","12000 CEDARVALE ST","NORWALK",,"921-12430-0458","0458","12430","NO","CA0190004","NORWALK",-118.076,33.881,1
19766254,"11/28/2021 11:25:00 PM","11/29/2021","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","26800 SECO CYN RD, SAUGUS, CA","26800 SECO CYN RD","SAUGUS",,"921-16051-0642","0642","16051","NO","CA0190006","SANTA CLARITA VALLEY",-118.531,34.433,1
19767044,"11/29/2021 06:43:00 PM","11/29/2021","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","39200 10TH ST W, PALMDALE, CA 93551","39200 10TH ST W","PALMDALE","93551","921-15482-2619","2619","15482","NO","CA01900W9","PALMDALE",-118.147,34.596,1
19762094,"11/21/2021 11:52:00 PM","11/22/2021","WEAPON LAWS","151","WEAPON LAWS: Felony","12500 FIRESTONE BLVD, NORWALK, CA 90650","12500 FIRESTONE BLVD","NORWALK","90650","921-12646-0456","0456","12646","NO","CA0190004","NORWALK",-118.066,33.903,2
19765552,"11/27/2021 12:00:00 AM","11/27/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","19300 MORIAH LN, SAUGUS, CA","19300 MORIAH LN","SAUGUS",,"921-16016-0669","0669","16016","NO","CA0190006","SANTA CLARITA VALLEY",,,1
19755586,"11/12/2021 11:00:00 AM","11/14/2021","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","23700 MAHOGANY CT, VALENCIA, CA","23700 MAHOGANY CT","VALENCIA",,"921-15525-0642","0642","15525","NO","CA0190006","SANTA CLARITA VALLEY",-118.552,34.454,2
19758453,"11/16/2021 08:52:30 PM","11/17/2021","VANDALISM","261","VANDALISM MISD","1300 CESAR CHAVEZ AVE, MONTEREY PARK, CA 91754","1300 CESAR CHAVEZ AVE","MONTEREY PARK","91754","921-00422-8722","8722","00422","NO","CA01900R5","COMMUNITY COLLEGE BUREAU",-118.15,34.04,2
19766460,"11/29/2021 09:30:00 AM","11/29/2021","ROBBERY","032","ROBBERY, WEAPON: Store, Business, Hotel, Motel, Etc.","700 W LANCASTER BLVD, LANCASTER, CA","700 W LANCASTER BLVD","LANCASTER",,"921-19768-1122","1122","19768","NO","CA0190024","LANCASTER",-118.142,34.697,1
19762502,"11/22/2021 11:00:00 AM","11/22/2021","VANDALISM","263","VANDALISM FELONY","9100 GLEN OAKS BLVD, SAN FERNANDO, CA","9100 GLEN OAKS BLVD","SAN FERNANDO",,"921-01518-8537","8537","01518","NO","CA01900F4","COUNTY SERVICES BUR",,,2
19766953,"11/28/2021 05:00:00 AM","11/29/2021","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","18300 HEATHER AVE, CERRITOS, CA","18300 HEATHER AVE","CERRITOS",,"921-04292-2316","2316","04292","NO","CA01900R7","CERRITOS",-118.042,33.865,1
19766033,"11/28/2021 04:25:00 PM","11/28/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","38300 20TH ST E, PALMDALE, CA","38300 20TH ST E","PALMDALE",,"921-15438-2608","2608","15438","NO","CA01900W9","PALMDALE",-118.094,34.577,2
19757706,"11/16/2021 04:10:00 PM","11/16/2021","LARCENY THEFT","083","GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1700 S ALAMEDA ST, COMPTON, CA","1700 S ALAMEDA ST","COMPTON",,"921-13074-2842","2842","13074","NO","CA0190042","COMPTON",-118.218,33.88,1
19764456,"11/26/2021 07:50:00 AM","11/26/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.",,,,,"921-04160-5100","5100","04160","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19761405,"11/20/2021 08:59:00 PM","11/20/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","FORMOSA AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA","FORMOSA AVE AND SANTA MONICA BLVD","WEST HOLLYWOOD",,"921-05181-0973","0973","05181","NO","CA0190009","WEST HOLLYWOOD",-118.346,34.09,2
19765009,"11/27/2021 02:05:00 AM","11/27/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","SUNSET BLVD AND SUNSET PLAZA DR, WEST HOLLYWOOD, CA","SUNSET BLVD AND SUNSET PLAZA DR","WEST HOLLYWOOD",,"021-05236-0986","0986","05236","NO","CA0190009","WEST HOLLYWOOD",-118.379,34.092,2
19763029,"11/23/2021 08:03:00 AM","11/23/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","GALE AVE AND JOHN REED CT, INDUSTRY, CA","GALE AVE AND JOHN REED CT","INDUSTRY",,"921-80082-1415","1415","80082","NO","CA0190014","INDUSTRY",-117.939,34.002,2
19757728,"11/15/2021 07:00:00 PM","11/16/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","900 W ROSECRANS AVE, COMPTON, CA","900 W ROSECRANS AVE","COMPTON",,"921-13075-2812","2812","13075","NO","CA0190042","COMPTON",-118.241,33.903,1
19763033,"11/23/2021 09:35:00 AM","11/23/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","TEMPLE AVE AND PEREZ PL, INDUSTRY, CA","TEMPLE AVE AND PEREZ PL","INDUSTRY",,"921-80087-1412","1412","80087","NO","CA0190014","INDUSTRY",-118,34.054,2
19766540,"11/28/2021 08:00:00 PM","11/29/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 W AVENUE J-13, LANCASTER, CA","1100 W AVENUE J-13","LANCASTER",,"921-19772-1126","1126","19772","NO","CA0190024","LANCASTER",-118.151,34.677,1
19766101,"11/28/2021 04:30:00 PM","11/28/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","2400 SEAMAN AVE, SOUTH EL MONTE, CA 91733","2400 SEAMAN AVE","SOUTH EL MONTE","91733","921-12110-0560","0560","12110","NO","CA0190005","TEMPLE",-118.052,34.055,1
19760325,"11/19/2021 12:35:00 PM","11/19/2021","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","100 SUMNER AVE, AVALON, CA 90704","100 SUMNER AVE","AVALON","90704","921-00428-1810","1810","00428","NO","CA0190018","AVALON",-118.326,33.342,2
19756710,"11/15/2021 05:00:00 PM","11/15/2021","VEHICLE / BOATING LAWS","250","VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","HAWAIIAN AVE AND N 221ST ST, HAWAIIAN GARDENS, CA 90716","HAWAIIAN AVE AND N 221ST ST","HAWAIIAN GARDENS","90716","921-20895-1351","1351","20895","NO","CA0190013","LAKEWOOD",-118.065,33.827,2
19757923,"11/16/2021 08:32:00 PM","11/16/2021","ROBBERY","034","ROBBERY, WEAPON: Convenience Store, Fast Food, Restaurant","1100 LONG BEACH BLVD, COMPTON, CA","1100 LONG BEACH BLVD","COMPTON",,"921-13087-2823","2823","13087","NO","CA0190042","COMPTON",-118.208,33.903,1
19764265,"11/26/2021 12:05:00 AM","11/26/2021","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","NEWHALL RANCH RD AND 5 FREEWAY, CASTAIC, CA","NEWHALL RANCH RD AND 5 FREEWAY","CASTAIC",,"921-15954-0674","0674","15954","NO","CA0190006","SANTA CLARITA VALLEY",,,2
19761293,"11/20/2021 04:20:00 PM","11/20/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","11700 S ALAMEDA ST, LYNWOOD, CA","11700 S ALAMEDA ST","LYNWOOD",,"921-01761-5700","5700","01761","NO","CA0190053","CRDF",-118.226,33.927,2
19760572,"11/19/2021 04:57:00 PM","11/19/2021","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer",,,,,"921-02596-5800","5800","02596","NO","CA01900U2","TTCF",,,2
19764021,"11/25/2021 02:31:00 PM","11/25/2021","NARCOTICS","186","Found Narcotics","200 SUMNER AVE, AVALON, CA 90704","200 SUMNER AVE","AVALON","90704","921-00434-1811","1811","00434","NO","CA0190018","AVALON",-118.327,33.343,2
19755327,"11/13/2021 04:40:00 PM","11/13/2021","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","9000 OVERLAND AVE, CULVER CITY, CA 90230","9000 OVERLAND AVE","CULVER CITY","90230","921-00409-8781","8781","00409","NO","CA01900R5","COMMUNITY COLLEGE BUREAU",-118.386,34.003,2
19766610,"11/26/2021 11:30:00 PM","11/29/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","13500 MINDANAO WAY, MARINA DEL REY, CA 90292","13500 MINDANAO WAY","MARINA DEL REY","90292","921-03041-2761","2761","03041","NO","CA0190065","MARINA DEL REY",-118.442,33.978,1
19762449,"11/22/2021 11:38:00 AM","11/22/2021","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","UNKNOWN, POMONA, CA","UNKNOWN","POMONA",,"921-01477-6123","6123","01477","NO","CA01900V6","METROLINK BUREAU",,,2
19755749,"11/14/2021 02:40:00 PM","11/14/2021","SEX OFFENSES MISDEMEANORS","134","SEX MISDEMEANORS: Annoy/Molest Children","3800 CROSS CREEK RD, MALIBU, CA 90265","3800 CROSS CREEK RD","MALIBU","90265","021-06813-1015","1015","06813","NO","CA0190022","MALIBU/LOST HILLS",-118.686,34.035,2
19765628,"11/28/2021 01:30:00 AM","11/28/2021","WEAPON LAWS","151","WEAPON LAWS: Felony",,,,,"921-04170-5100","5100","04170","NO","CA0190058","MEN'S CENTRAL JAIL",,,2
19765131,"11/27/2021 09:02:00 AM","11/27/2021","AGGRAVATED ASSAULT","057","ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON","11700 S ALAMEDA AVE, LYNWOOD, CA 90262","11700 S ALAMEDA AVE","LYNWOOD","90262","021-01800-5700","5700","01800","NO","CA0190053","CRDF",-118.226,33.927,1
19762297,"10/18/2021 05:00:00 AM","11/22/2021","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","15200 HAWTHORNE BLVD, LAWNDALE, CA","15200 HAWTHORNE BLVD","LAWNDALE",,"921-09169-0332","0332","09169","NO","CA0190003","SOUTH LOS ANGELES",-118.352,33.893,2
19766367,"11/29/2021 12:55:00 AM","11/29/2021","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1800 TRUDGEON AVE, LANCASTER, CA","1800 TRUDGEON AVE","LANCASTER",,"921-19762-1137","1137","19762","NO","CA0190024","LANCASTER",-118.095,34.675,1
19766870,"11/29/2021 04:08:14 PM","11/29/2021","SEX OFFENSES MISDEMEANORS","139","SEX MISDEMEANORS: All Other Sex Misdemeanors","300 W PALM ST, COMPTON, CA 90220","300 W PALM ST","COMPTON","90220","021-13529-2835","2835","13529","NO","CA0190042","COMPTON",-118.228,33.894,2
19758142,"11/17/2021 03:54:00 AM","11/17/2021","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","154TH ST AND SANPEDRO ST, GARDENA, CA","154TH ST AND SANPEDRO ST","GARDENA",,"921-13095-2871","2871","13095","NO","CA0190042","COMPTON",-118.266,33.892,2
19763600,"11/24/2021 09:30:00 PM","11/24/2021","NON-AGGRAVATED ASSAULTS","145","ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer","15200 GALE AVE, CITY OF INDUSTRY, CA 91744","15200 GALE AVE","CITY OF INDUSTRY","91744","921-11360-1414","1414","11360","NO","CA0190014","INDUSTRY",-117.975,34.014,2
19760207,"11/19/2021 02:00:00 AM","11/19/2021","VANDALISM","261","VANDALISM MISD","1700 N SIERRA BONITA AVE, ALTADENA, CA 91001","1700 N SIERRA BONITA AVE","ALTADENA","91001","921-03098-0777","0777","03098","NO","CA0190007","ALTADENA",-118.118,34.177,2
19762072,"11/21/2021 11:15:00 PM","11/21/2021","VANDALISM","261","VANDALISM MISD","2700 LAKE AVE, ALTADENA, CA 91001","2700 LAKE AVE","ALTADENA","91001","921-03121-0775","0775","03121","NO","CA0190007","ALTADENA",-118.13,34.193,2
19762731,"11/22/2021 03:10:00 PM","11/22/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","LAKE AVE AND LOMA ALTA DR, ALTADENA, CA 91001","LAKE AVE AND LOMA ALTA DR","ALTADENA","91001","921-03132-0775","0775","03132","NO","CA0190007","ALTADENA",-118.13,34.204,1
19763025,"11/23/2021 08:43:00 AM","11/23/2021","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","2200 N SANTA ANITA AVE, ALTADENA, CA 91001","2200 N SANTA ANITA AVE","ALTADENA","91001","021-80029-0774","0774","80029","NO","CA0190007","ALTADENA",-118.141,34.183,2
19764629,"11/26/2021 01:45:00 PM","11/26/2021","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","AMAR RD AND WILLOW AVE, LA PUENTE, CA 91744","AMAR RD AND WILLOW AVE","LA PUENTE","91744","021-11391-1430","1430","11391","NO","CA0190014","INDUSTRY",-117.972,34.052,1
19764899,"11/26/2021 07:07:30 PM","11/26/2021","LARCENY THEFT","342","VEHICLE BURGLARY: Truck/Cargo Van Burglary","1600 AZUSA AVE, INDUSTRY, CA 91744","1600 AZUSA AVE","INDUSTRY","91744","921-11402-1416","1416","11402","NO","CA0190014","INDUSTRY",-117.931,33.994,1
19764800,"11/26/2021 06:22:00 PM","11/26/2021","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","MICHAEL HUNT DR AND DURFEE AVE, SOUTH EL MONTE, CA 91733","MICHAEL HUNT DR AND DURFEE AVE","SOUTH EL MONTE","91733","921-12057-0560","0560","12057","NO","CA0190005","TEMPLE",-118.036,34.041,2
19761054,"11/20/2021 09:00:00 AM","11/20/2021","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","21300 VIA VERDE ST, COVINA HILLS, CA","21300 VIA VERDE ST","COVINA HILLS",,"921-07970-2942","2942","07970","NO","CA0190020","WALNUT",-117.838,34.063,1
19763300,"11/22/2021 11:40:00 PM","11/24/2021","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","15200 STAFFORD ST, INDUSTRY, CA 91744","15200 STAFFORD ST","INDUSTRY","91744","921-80098-1414","1414","80098","NO","CA0190014","INDUSTRY",-117.962,34.027,1
19757851,"11/16/2021 06:20:00 PM","11/16/2021","AGGRAVATED ASSAULT","058","ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc.","700 DEL VALLE AVE, LA PUENTE, CA 91744","700 DEL VALLE AVE","LA PUENTE","91744","021-11090-1432","1432","11090","NO","CA0190014","INDUSTRY",-117.943,34.032,1
19763373,"11/22/2021 04:00:00 PM","11/24/2021","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","RATTLESNAKE RD AND DESERT HILLS ESTATE RD, SANTA CLARITA, CA","RATTLESNAKE RD AND DESERT HILLS ESTATE RD","SANTA CLARITA",,"921-15901-0654","0654","15901","NO","CA0190006","SANTA CLARITA VALLEY",,,1
