DATE OCC,AREA ,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2018,06,Hollywood,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",12
2018,16,Foothill,1,480,BIKE - STOLEN,28
2019,05,Harbor,2,910,KIDNAPPING,5
2018,16,Foothill,1,520,VEHICLE - ATTEMPT STOLEN,22
2016,04,Hollenbeck,1,520,VEHICLE - ATTEMPT STOLEN,37
2019,14,Pacific,2,905,FIREARMS TEMPORARY RESTRAINING ORDER (TEMP FIREARMS RO),1
2012,02,Rampart,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,10
2011,03,Southwest,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,18
2018,14,Pacific,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,3
2019,12,77th Street,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,3
2017,11,Northeast,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1
2016,13,Newton,2,813,CHILD ANNOYING (17YRS & UNDER),30
2017,16,Foothill,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2016,18,Southeast,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,30
2017,19,Mission,2,850,INDECENT EXPOSURE,24
2011,06,Hollywood,2,354,THEFT OF IDENTITY,558
2010,03,Southwest,2,753,DISCHARGE FIREARMS/SHOTS FIRED,20
2017,17,Devonshire,2,922,CHILD STEALING,2
2014,05,Harbor,1,648,ARSON,17
2018,20,Olympic,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),180
2010,12,77th Street,2,949,ILLEGAL DUMPING,2
2014,19,Mission,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,339
2018,12,77th Street,1,220,ATTEMPTED ROBBERY,150
2011,14,Pacific,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),24
2019,21,Topanga,2,439,FALSE POLICE REPORT,2
2018,06,Hollywood,2,949,ILLEGAL DUMPING,3
2011,20,Olympic,2,805,PIMPING,4
2012,13,Newton,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),417
2012,02,Rampart,2,888,TRESPASSING,57
2012,20,Olympic,2,649,DOCUMENT FORGERY / STOLEN FELONY,188
2015,18,Southeast,1,441,THEFT PLAIN - ATTEMPT,9
2013,13,Newton,2,354,THEFT OF IDENTITY,299
2018,02,Rampart,2,903,CONTEMPT OF COURT,6
2012,03,Southwest,1,761,BRANDISH WEAPON,35
2012,10,West Valley,2,660,COUNTERFEIT,2
2010,16,Foothill,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,6
2013,15,N Hollywood,2,900,VIOLATION OF COURT ORDER,86
2015,05,Harbor,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",10
2014,16,Foothill,2,435,LYNCHING,1
2012,04,Hollenbeck,1,350,"THEFT, PERSON",19
2019,06,Hollywood,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,2
2010,17,Devonshire,2,900,VIOLATION OF COURT ORDER,168
2010,16,Foothill,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",380
2014,19,Mission,2,625,OTHER ASSAULT,2
2013,03,Southwest,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,2
2012,21,Topanga,2,949,ILLEGAL DUMPING,1
2015,17,Devonshire,1,820,ORAL COPULATION,13
2018,11,Northeast,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),299
2015,19,Mission,1,351,PURSE SNATCHING,2
2016,19,Mission,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,10
2012,17,Devonshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,433
2015,17,Devonshire,1,441,THEFT PLAIN - ATTEMPT,4
2010,16,Foothill,2,755,BOMB SCARE,6
2015,12,77th Street,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,10
2010,10,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),159
2014,15,N Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",377
2015,07,Wilshire,1,351,PURSE SNATCHING,5
2014,17,Devonshire,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,86
2013,06,Hollywood,2,910,KIDNAPPING,7
2013,20,Olympic,2,860,BATTERY WITH SEXUAL CONTACT,64
2018,03,Southwest,1,450,THEFT FROM PERSON - ATTEMPT,8
2012,04,Hollenbeck,1,520,VEHICLE - ATTEMPT STOLEN,15
2013,15,N Hollywood,2,946,OTHER MISCELLANEOUS CRIME,148
2011,13,Newton,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),91
2013,21,Topanga,2,755,BOMB SCARE,5
2011,14,Pacific,2,652,DOCUMENT WORTHLESS ($200 & UNDER),1
2014,15,N Hollywood,2,949,ILLEGAL DUMPING,1
2019,09,Van Nuys,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,2
2016,17,Devonshire,2,940,EXTORTION,23
2018,20,Olympic,2,860,BATTERY WITH SEXUAL CONTACT,95
2013,06,Hollywood,2,625,OTHER ASSAULT,13
2019,11,Northeast,2,940,EXTORTION,10
2010,02,Rampart,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2
2016,08,West LA,2,880,DISRUPT SCHOOL,1
2016,09,Van Nuys,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",29
2018,13,Newton,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",718
2017,04,Hollenbeck,1,351,PURSE SNATCHING,6
2012,15,N Hollywood,2,763,STALKING,17
2011,01,Central,1,251,SHOTS FIRED AT INHABITED DWELLING,3
2013,19,Mission,1,820,ORAL COPULATION,8
2014,18,Southeast,2,434,FALSE IMPRISONMENT,6
2012,15,N Hollywood,1,820,ORAL COPULATION,14
2019,17,Devonshire,2,622,BATTERY ON A FIREFIGHTER,1
2012,11,Northeast,2,755,BOMB SCARE,3
2015,02,Rampart,2,662,"BUNCO, GRAND THEFT",15
2014,04,Hollenbeck,2,888,TRESPASSING,32
2016,19,Mission,1,320,"BURGLARY, ATTEMPTED",47
2017,18,Southeast,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),51
2014,21,Topanga,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),324
2015,09,Van Nuys,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1
2013,08,West LA,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1
2018,14,Pacific,2,813,CHILD ANNOYING (17YRS & UNDER),7
2017,21,Topanga,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",30
2017,10,West Valley,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,450
2016,04,Hollenbeck,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),475
2010,02,Rampart,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),284
2011,17,Devonshire,2,434,FALSE IMPRISONMENT,2
2016,20,Olympic,2,814,CHILD PORNOGRAPHY,2
2014,20,Olympic,1,441,THEFT PLAIN - ATTEMPT,3
2019,03,Southwest,2,649,DOCUMENT FORGERY / STOLEN FELONY,54
2012,19,Mission,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",14
2015,13,Newton,1,520,VEHICLE - ATTEMPT STOLEN,16
2019,10,West Valley,2,763,STALKING,8
2011,14,Pacific,1,220,ATTEMPTED ROBBERY,44
2017,14,Pacific,2,806,PANDERING,1
2011,10,West Valley,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",189
2016,14,Pacific,1,648,ARSON,12
2019,08,West LA,2,647,THROWING OBJECT AT MOVING VEHICLE,13
2011,16,Foothill,2,886,DISTURBING THE PEACE,6
2015,08,West LA,2,439,FALSE POLICE REPORT,5
2018,17,Devonshire,1,471,TILL TAP - PETTY ($950 & UNDER),2
2018,06,Hollywood,2,666,"BUNCO, ATTEMPT",1
2010,03,Southwest,1,320,"BURGLARY, ATTEMPTED",123
2013,16,Foothill,2,949,ILLEGAL DUMPING,5
2013,20,Olympic,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",202
2017,20,Olympic,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,113
2010,15,N Hollywood,2,434,FALSE IMPRISONMENT,3
2011,04,Hollenbeck,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",22
2012,02,Rampart,2,954,CONTRIBUTING,1
2017,20,Olympic,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,3
2015,12,77th Street,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,425
2018,07,Wilshire,2,910,KIDNAPPING,3
2014,17,Devonshire,1,820,ORAL COPULATION,12
2015,17,Devonshire,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",261
2010,05,Harbor,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",295
2016,08,West LA,2,762,LEWD CONDUCT,5
2011,21,Topanga,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2017,15,N Hollywood,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",1
2011,16,Foothill,2,237,CHILD NEGLECT (SEE 300 W.I.C.),76
2013,15,N Hollywood,2,625,OTHER ASSAULT,4
2017,03,Southwest,1,510,VEHICLE - STOLEN,1010
2016,13,Newton,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),79
2014,16,Foothill,2,437,RESISTING ARREST,25
2015,02,Rampart,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",174
2015,15,N Hollywood,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",2
2016,14,Pacific,1,487,BOAT - STOLEN,5
2011,12,77th Street,1,648,ARSON,29
2019,10,West Valley,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,467
2017,04,Hollenbeck,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),133
2018,11,Northeast,2,954,CONTRIBUTING,1
2014,19,Mission,2,888,TRESPASSING,81
2016,20,Olympic,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1
2018,13,Newton,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",2
2014,06,Hollywood,2,928,THREATENING PHONE CALLS/LETTERS,5
2011,15,N Hollywood,2,806,PANDERING,6
2014,21,Topanga,2,920,KIDNAPPING - GRAND ATTEMPT,1
2011,04,Hollenbeck,1,110,CRIMINAL HOMICIDE,19
2019,12,77th Street,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),5
2017,03,Southwest,2,932,PEEPING TOM,10
2016,16,Foothill,2,886,DISTURBING THE PEACE,7
2011,04,Hollenbeck,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",2
2015,19,Mission,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,10
2019,20,Olympic,1,121,"RAPE, FORCIBLE",49
2011,21,Topanga,1,121,"RAPE, FORCIBLE",31
2011,17,Devonshire,2,354,THEFT OF IDENTITY,812
2017,11,Northeast,1,110,CRIMINAL HOMICIDE,5
2011,06,Hollywood,1,820,ORAL COPULATION,10
2015,16,Foothill,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),285
2015,06,Hollywood,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,17
2015,13,Newton,1,451,PURSE SNATCHING - ATTEMPT,1
2012,15,N Hollywood,2,439,FALSE POLICE REPORT,4
2010,08,West LA,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",869
2011,13,Newton,2,860,BATTERY WITH SEXUAL CONTACT,36
2014,18,Southeast,2,949,ILLEGAL DUMPING,6
2012,01,Central,2,437,RESISTING ARREST,34
2017,15,N Hollywood,1,820,ORAL COPULATION,13
2015,10,West Valley,1,761,BRANDISH WEAPON,44
2015,10,West Valley,2,625,OTHER ASSAULT,8
2014,15,N Hollywood,2,928,THREATENING PHONE CALLS/LETTERS,28
2013,20,Olympic,2,664,"BUNCO, PETTY THEFT",18
2019,05,Harbor,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",5
2014,06,Hollywood,2,870,CHILD ABANDONMENT,1
2017,21,Topanga,1,443,SHOPLIFTING - ATTEMPT,5
2010,03,Southwest,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",494
2016,04,Hollenbeck,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,606
2017,01,Central,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,5
2016,09,Van Nuys,1,210,ROBBERY,258
2018,01,Central,2,890,FAILURE TO YIELD,4
2011,04,Hollenbeck,2,437,RESISTING ARREST,7
2019,05,Harbor,2,940,EXTORTION,9
2012,02,Rampart,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",4
2014,18,Southeast,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,5
2011,11,Northeast,2,647,THROWING OBJECT AT MOVING VEHICLE,7
2015,10,West Valley,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,38
2016,20,Olympic,1,353,DRUNK ROLL,1
2017,05,Harbor,2,954,CONTRIBUTING,2
2017,09,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,786
2010,20,Olympic,2,662,"BUNCO, GRAND THEFT",25
2013,09,Van Nuys,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",28
2012,12,77th Street,2,439,FALSE POLICE REPORT,1
2010,01,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,251
2012,16,Foothill,2,886,DISTURBING THE PEACE,6
2017,19,Mission,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",17
2018,19,Mission,2,755,BOMB SCARE,2
2011,20,Olympic,1,110,CRIMINAL HOMICIDE,6
2010,09,Van Nuys,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",18
2018,18,Southeast,2,434,FALSE IMPRISONMENT,4
2013,08,West LA,1,648,ARSON,10
2015,02,Rampart,1,121,"RAPE, FORCIBLE",60
2014,12,77th Street,2,922,CHILD STEALING,18
2010,09,Van Nuys,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),160
2012,17,Devonshire,1,480,BIKE - STOLEN,56
2017,11,Northeast,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,43
2017,11,Northeast,2,664,"BUNCO, PETTY THEFT",18
2017,02,Rampart,2,438,RECKLESS DRIVING,2
2011,01,Central,2,237,CHILD NEGLECT (SEE 300 W.I.C.),10
2018,16,Foothill,2,649,DOCUMENT FORGERY / STOLEN FELONY,49
2017,05,Harbor,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2016,18,Southeast,2,814,CHILD PORNOGRAPHY,1
2011,11,Northeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,291
2015,05,Harbor,2,900,VIOLATION OF COURT ORDER,149
2010,02,Rampart,2,920,KIDNAPPING - GRAND ATTEMPT,5
2011,14,Pacific,2,924,TELEPHONE PROPERTY - DAMAGE,1
2015,03,Southwest,2,649,DOCUMENT FORGERY / STOLEN FELONY,104
2014,05,Harbor,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",12
2019,14,Pacific,1,480,BIKE - STOLEN,363
2018,06,Hollywood,2,901,VIOLATION OF RESTRAINING ORDER,49
2018,10,West Valley,1,320,"BURGLARY, ATTEMPTED",76
2012,15,N Hollywood,2,813,CHILD ANNOYING (17YRS & UNDER),31
2018,19,Mission,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,4
2011,02,Rampart,2,647,THROWING OBJECT AT MOVING VEHICLE,2
2015,01,Central,1,121,"RAPE, FORCIBLE",91
2011,16,Foothill,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1
2011,13,Newton,2,623,BATTERY POLICE (SIMPLE),20
2019,08,West LA,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),9
2010,02,Rampart,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",286
2017,08,West LA,1,351,PURSE SNATCHING,3
2012,04,Hollenbeck,2,901,VIOLATION OF RESTRAINING ORDER,32
2013,05,Harbor,2,439,FALSE POLICE REPORT,1
2013,10,West Valley,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),322
2011,14,Pacific,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",127
2017,05,Harbor,2,647,THROWING OBJECT AT MOVING VEHICLE,15
2018,17,Devonshire,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2018,19,Mission,1,330,BURGLARY FROM VEHICLE,660
2015,15,N Hollywood,2,870,CHILD ABANDONMENT,2
2011,14,Pacific,2,805,PIMPING,1
2013,01,Central,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2015,10,West Valley,1,510,VEHICLE - STOLEN,558
2010,01,Central,2,662,"BUNCO, GRAND THEFT",4
2010,10,West Valley,1,350,"THEFT, PERSON",19
2018,03,Southwest,2,921,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,1
2014,20,Olympic,2,763,STALKING,7
2019,12,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",227
2011,05,Harbor,2,922,CHILD STEALING,5
2014,04,Hollenbeck,2,647,THROWING OBJECT AT MOVING VEHICLE,5
2011,05,Harbor,1,761,BRANDISH WEAPON,48
2012,10,West Valley,1,441,THEFT PLAIN - ATTEMPT,7
2017,02,Rampart,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,603
2015,12,77th Street,2,625,OTHER ASSAULT,21
2019,12,77th Street,2,886,DISTURBING THE PEACE,4
2014,06,Hollywood,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,13
2018,08,West LA,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",5
2014,10,West Valley,1,320,"BURGLARY, ATTEMPTED",64
2010,03,Southwest,2,647,THROWING OBJECT AT MOVING VEHICLE,10
2017,19,Mission,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),13
2013,17,Devonshire,2,662,"BUNCO, GRAND THEFT",46
2017,08,West LA,2,625,OTHER ASSAULT,12
2011,04,Hollenbeck,2,943,CRUELTY TO ANIMALS,11
2019,06,Hollywood,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),8
2015,13,Newton,2,850,INDECENT EXPOSURE,13
2014,08,West LA,1,480,BIKE - STOLEN,7
2014,18,Southeast,1,761,BRANDISH WEAPON,48
2010,14,Pacific,2,900,VIOLATION OF COURT ORDER,76
2012,19,Mission,2,755,BOMB SCARE,2
2015,05,Harbor,2,438,RECKLESS DRIVING,5
2019,06,Hollywood,2,910,KIDNAPPING,6
2015,18,Southeast,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2015,02,Rampart,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",4
2010,12,77th Street,1,210,ROBBERY,1111
2014,19,Mission,2,647,THROWING OBJECT AT MOVING VEHICLE,3
2016,10,West Valley,2,910,KIDNAPPING,8
2019,16,Foothill,2,888,TRESPASSING,58
2018,12,77th Street,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",27
2018,03,Southwest,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",22
2011,05,Harbor,1,210,ROBBERY,250
2013,16,Foothill,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),73
2015,05,Harbor,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2012,13,Newton,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2
2013,08,West LA,2,623,BATTERY POLICE (SIMPLE),8
2018,15,N Hollywood,2,434,FALSE IMPRISONMENT,10
2017,14,Pacific,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",249
2019,20,Olympic,2,814,CHILD PORNOGRAPHY,1
2015,20,Olympic,2,928,THREATENING PHONE CALLS/LETTERS,41
2016,08,West LA,1,330,BURGLARY FROM VEHICLE,853
2016,06,Hollywood,2,435,LYNCHING,1
2012,07,Wilshire,2,940,EXTORTION,5
2014,13,Newton,2,354,THEFT OF IDENTITY,330
2014,04,Hollenbeck,1,648,ARSON,21
2014,18,Southeast,1,648,ARSON,36
2014,17,Devonshire,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",10
2013,13,Newton,2,943,CRUELTY TO ANIMALS,10
2014,05,Harbor,1,440,THEFT PLAIN - PETTY ($950 & UNDER),802
2015,19,Mission,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),573
2015,16,Foothill,2,437,RESISTING ARREST,18
2011,18,Southeast,2,888,TRESPASSING,22
2018,08,West LA,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,241
2010,15,N Hollywood,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,3
2015,18,Southeast,2,806,PANDERING,1
2019,12,77th Street,2,922,CHILD STEALING,12
2010,03,Southwest,2,949,ILLEGAL DUMPING,2
2016,07,Wilshire,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1
2017,02,Rampart,2,354,THEFT OF IDENTITY,334
2018,17,Devonshire,2,438,RECKLESS DRIVING,2
2018,05,Harbor,2,888,TRESPASSING,177
2012,09,Van Nuys,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",22
2017,15,N Hollywood,1,310,BURGLARY,813
2019,02,Rampart,1,474,"THEFT, COIN MACHINE - PETTY ($950 & UNDER)",1
2019,02,Rampart,2,850,INDECENT EXPOSURE,25
2010,17,Devonshire,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",495
2016,20,Olympic,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,5
2011,03,Southwest,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",31
2018,01,Central,1,441,THEFT PLAIN - ATTEMPT,8
2016,21,Topanga,2,649,DOCUMENT FORGERY / STOLEN FELONY,224
2011,11,Northeast,2,439,FALSE POLICE REPORT,2
2012,06,Hollywood,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",19
2016,15,N Hollywood,2,439,FALSE POLICE REPORT,2
2013,16,Foothill,2,805,PIMPING,12
2016,21,Topanga,2,840,"BEASTIALITY, CRIME AGAINST NATURE SEXUAL ASSLT WITH ANIM",1
2016,01,Central,1,485,BIKE - ATTEMPTED STOLEN,3
2011,10,West Valley,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),51
2012,09,Van Nuys,2,860,BATTERY WITH SEXUAL CONTACT,55
2012,01,Central,1,443,SHOPLIFTING - ATTEMPT,2
2019,15,N Hollywood,2,439,FALSE POLICE REPORT,2
2016,19,Mission,1,350,"THEFT, PERSON",35
2014,01,Central,2,662,"BUNCO, GRAND THEFT",30
2017,17,Devonshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),208
2017,18,Southeast,2,622,BATTERY ON A FIREFIGHTER,1
2014,14,Pacific,2,763,STALKING,12
2019,12,77th Street,2,813,CHILD ANNOYING (17YRS & UNDER),25
2018,18,Southeast,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,355
2015,06,Hollywood,2,805,PIMPING,13
2018,04,Hollenbeck,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",44
2014,14,Pacific,2,762,LEWD CONDUCT,4
2019,02,Rampart,2,622,BATTERY ON A FIREFIGHTER,3
2011,02,Rampart,1,761,BRANDISH WEAPON,44
2015,21,Topanga,2,446,PETTY THEFT - AUTO REPAIR,1
2018,09,Van Nuys,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",2
2012,15,N Hollywood,1,350,"THEFT, PERSON",35
2014,01,Central,1,441,THEFT PLAIN - ATTEMPT,8
2010,10,West Valley,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,552
2014,19,Mission,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",352
2017,04,Hollenbeck,2,763,STALKING,6
2011,15,N Hollywood,1,220,ATTEMPTED ROBBERY,34
2018,17,Devonshire,2,954,CONTRIBUTING,1
2012,04,Hollenbeck,2,661,UNAUTHORIZED COMPUTER ACCESS,2
2018,09,Van Nuys,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,16
2015,11,Northeast,2,870,CHILD ABANDONMENT,2
2018,07,Wilshire,2,664,"BUNCO, PETTY THEFT",44
2010,11,Northeast,1,648,ARSON,15
2016,15,N Hollywood,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",21
2019,10,West Valley,2,438,RECKLESS DRIVING,3
2018,16,Foothill,2,755,BOMB SCARE,3
2018,08,West LA,2,900,VIOLATION OF COURT ORDER,50
2010,09,Van Nuys,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2012,07,Wilshire,1,122,"RAPE, ATTEMPTED",5
2014,20,Olympic,1,471,TILL TAP - PETTY ($950 & UNDER),1
2012,04,Hollenbeck,1,440,THEFT PLAIN - PETTY ($950 & UNDER),582
2014,01,Central,2,943,CRUELTY TO ANIMALS,2
2014,16,Foothill,2,888,TRESPASSING,43
2018,06,Hollywood,2,932,PEEPING TOM,4
2016,21,Topanga,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2013,17,Devonshire,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,5
2019,01,Central,1,122,"RAPE, ATTEMPTED",5
2012,01,Central,2,436,LYNCHING - ATTEMPTED,1
2014,09,Van Nuys,2,888,TRESPASSING,109
2015,11,Northeast,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),9
2014,21,Topanga,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",12
2015,10,West Valley,2,813,CHILD ANNOYING (17YRS & UNDER),24
2013,01,Central,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",45
2017,07,Wilshire,2,932,PEEPING TOM,5
2019,06,Hollywood,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",3
2017,02,Rampart,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,3
2011,20,Olympic,2,437,RESISTING ARREST,2
2014,10,West Valley,2,666,"BUNCO, ATTEMPT",2
2017,11,Northeast,2,753,DISCHARGE FIREARMS/SHOTS FIRED,19
2013,18,Southeast,2,624,BATTERY - SIMPLE ASSAULT,1175
2010,09,Van Nuys,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),58
2018,10,West Valley,2,661,UNAUTHORIZED COMPUTER ACCESS,27
2016,02,Rampart,1,480,BIKE - STOLEN,74
