DATE OCC,AREA,AREA NAME,Part 1-2,Crm Cd,Crm Cd Desc,DR_NO
2020,04,Hollenbeck,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),356
2021,08,West LA,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,10
2022,08,West LA,2,932,PEEPING TOM,6
2020,05,Harbor,1,471,TILL TAP - PETTY ($950 & UNDER),1
2020,14,Pacific,1,122,"RAPE, ATTEMPTED",3
2021,06,Hollywood,1,350,"THEFT, PERSON",51
2021,01,Central,1,121,"RAPE, FORCIBLE",98
2020,08,West LA,1,820,ORAL COPULATION,2
2022,19,Mission,2,910,KIDNAPPING,12
2022,05,Harbor,1,487,BOAT - STOLEN,8
2020,19,Mission,1,520,VEHICLE - ATTEMPT STOLEN,23
2022,20,Olympic,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",6
2021,06,Hollywood,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",864
2020,04,Hollenbeck,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,44
2021,19,Mission,2,850,INDECENT EXPOSURE,6
2020,09,Van Nuys,2,755,BOMB SCARE,4
2021,08,West LA,2,932,PEEPING TOM,9
2021,18,Southeast,2,624,BATTERY - SIMPLE ASSAULT,817
2020,05,Harbor,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,81
2021,17,Devonshire,1,310,BURGLARY,692
2020,19,Mission,2,932,PEEPING TOM,4
2022,15,N Hollywood,1,441,THEFT PLAIN - ATTEMPT,5
2021,14,Pacific,2,890,FAILURE TO YIELD,13
2022,09,Van Nuys,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,76
2022,10,West Valley,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,6
2022,20,Olympic,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),390
2022,15,N Hollywood,1,121,"RAPE, FORCIBLE",40
2021,08,West LA,2,910,KIDNAPPING,5
2022,03,Southwest,1,330,BURGLARY FROM VEHICLE,363
2021,12,77th Street,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,352
2020,14,Pacific,1,251,SHOTS FIRED AT INHABITED DWELLING,3
2022,15,N Hollywood,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",38
2021,11,Northeast,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",325
2022,14,Pacific,2,354,THEFT OF IDENTITY,637
2020,04,Hollenbeck,1,220,ATTEMPTED ROBBERY,36
2020,19,Mission,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,91
2021,18,Southeast,1,310,BURGLARY,266
2020,08,West LA,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",499
2021,09,Van Nuys,2,910,KIDNAPPING,2
2020,20,Olympic,1,444,DISHONEST EMPLOYEE - PETTY THEFT,1
2020,09,Van Nuys,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2021,03,Southwest,2,622,BATTERY ON A FIREFIGHTER,3
2022,01,Central,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,3
2022,13,Newton,2,910,KIDNAPPING,10
2021,21,Topanga,2,237,CHILD NEGLECT (SEE 300 W.I.C.),6
2022,18,Southeast,2,437,RESISTING ARREST,22
2021,14,Pacific,1,353,DRUNK ROLL,1
2021,20,Olympic,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),12
2020,15,N Hollywood,2,762,LEWD CONDUCT,4
2021,08,West LA,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),77
2021,19,Mission,2,762,LEWD CONDUCT,4
2020,18,Southeast,2,435,LYNCHING,8
2020,09,Van Nuys,2,940,EXTORTION,23
2021,16,Foothill,2,946,OTHER MISCELLANEOUS CRIME,43
2021,06,Hollywood,2,763,STALKING,16
2022,14,Pacific,2,932,PEEPING TOM,2
2021,18,Southeast,2,940,EXTORTION,12
2021,14,Pacific,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",827
2021,15,N Hollywood,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2021,19,Mission,1,330,BURGLARY FROM VEHICLE,431
2021,13,Newton,2,870,CHILD ABANDONMENT,2
2020,01,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,517
2022,14,Pacific,2,888,TRESPASSING,233
2020,19,Mission,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",23
2022,06,Hollywood,2,940,EXTORTION,20
2020,06,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",395
2022,01,Central,1,648,ARSON,37
2021,09,Van Nuys,1,330,BURGLARY FROM VEHICLE,621
2021,14,Pacific,2,762,LEWD CONDUCT,8
2021,04,Hollenbeck,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",8
2022,16,Foothill,2,437,RESISTING ARREST,7
2020,13,Newton,1,210,ROBBERY,524
2021,04,Hollenbeck,2,664,"BUNCO, PETTY THEFT",14
2020,08,West LA,1,352,PICKPOCKET,4
2022,18,Southeast,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,17
2020,08,West LA,2,910,KIDNAPPING,3
2021,07,Wilshire,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),343
2020,05,Harbor,1,761,BRANDISH WEAPON,136
2021,11,Northeast,2,910,KIDNAPPING,6
2021,20,Olympic,2,762,LEWD CONDUCT,10
2020,09,Van Nuys,2,942,BRIBERY,1
2020,15,N Hollywood,1,350,"THEFT, PERSON",18
2020,05,Harbor,2,625,OTHER ASSAULT,25
2022,05,Harbor,2,814,CHILD PORNOGRAPHY,2
2022,06,Hollywood,1,310,BURGLARY,559
2021,06,Hollywood,2,813,CHILD ANNOYING (17YRS & UNDER),3
2021,03,Southwest,2,900,VIOLATION OF COURT ORDER,62
2020,07,Wilshire,2,660,COUNTERFEIT,3
2022,13,Newton,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,5
2022,17,Devonshire,2,625,OTHER ASSAULT,38
2022,03,Southwest,1,345,DISHONEST EMPLOYEE - GRAND THEFT,1
2021,18,Southeast,1,520,VEHICLE - ATTEMPT STOLEN,59
2020,12,77th Street,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",29
2020,08,West LA,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),223
2022,01,Central,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",55
2020,19,Mission,2,949,ILLEGAL DUMPING,4
2022,03,Southwest,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,11
2022,13,Newton,2,888,TRESPASSING,32
2022,18,Southeast,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,318
2020,06,Hollywood,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,26
2021,18,Southeast,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,11
2020,09,Van Nuys,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),63
2022,04,Hollenbeck,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,4
2021,10,West Valley,2,649,DOCUMENT FORGERY / STOLEN FELONY,47
2022,03,Southwest,2,932,PEEPING TOM,10
2021,17,Devonshire,1,351,PURSE SNATCHING,2
2022,19,Mission,1,320,"BURGLARY, ATTEMPTED",28
2022,20,Olympic,1,210,ROBBERY,439
2022,02,Rampart,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2022,17,Devonshire,2,932,PEEPING TOM,3
2022,21,Topanga,2,755,BOMB SCARE,1
2022,06,Hollywood,2,762,LEWD CONDUCT,16
2021,14,Pacific,1,485,BIKE - ATTEMPTED STOLEN,1
2022,05,Harbor,1,330,BURGLARY FROM VEHICLE,329
2022,13,Newton,2,886,DISTURBING THE PEACE,4
2021,01,Central,2,623,BATTERY POLICE (SIMPLE),68
2021,07,Wilshire,2,439,FALSE POLICE REPORT,8
2022,01,Central,1,351,PURSE SNATCHING,2
2021,03,Southwest,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",2
2022,10,West Valley,2,922,CHILD STEALING,8
2022,09,Van Nuys,2,753,DISCHARGE FIREARMS/SHOTS FIRED,14
2021,19,Mission,2,662,"BUNCO, GRAND THEFT",46
2022,14,Pacific,2,661,UNAUTHORIZED COMPUTER ACCESS,6
2022,01,Central,2,910,KIDNAPPING,14
2020,10,West Valley,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2
2022,01,Central,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2
2021,03,Southwest,2,354,THEFT OF IDENTITY,489
2020,08,West LA,2,940,EXTORTION,22
2021,06,Hollywood,2,888,TRESPASSING,291
2021,15,N Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),653
2021,16,Foothill,1,441,THEFT PLAIN - ATTEMPT,5
2020,05,Harbor,2,624,BATTERY - SIMPLE ASSAULT,742
2020,15,N Hollywood,2,664,"BUNCO, PETTY THEFT",22
2022,12,77th Street,2,664,"BUNCO, PETTY THEFT",16
2021,14,Pacific,2,666,"BUNCO, ATTEMPT",2
2020,04,Hollenbeck,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,439
2020,09,Van Nuys,2,753,DISCHARGE FIREARMS/SHOTS FIRED,25
2020,13,Newton,1,648,ARSON,52
2021,14,Pacific,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,435
2020,07,Wilshire,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),43
2021,03,Southwest,2,753,DISCHARGE FIREARMS/SHOTS FIRED,47
2021,12,77th Street,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,1
2021,11,Northeast,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",3
2020,16,Foothill,2,662,"BUNCO, GRAND THEFT",55
2020,16,Foothill,1,220,ATTEMPTED ROBBERY,26
2021,10,West Valley,1,351,PURSE SNATCHING,1
2020,16,Foothill,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",168
2021,11,Northeast,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),278
2020,13,Newton,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,4
2022,15,N Hollywood,2,755,BOMB SCARE,1
2022,02,Rampart,1,330,BURGLARY FROM VEHICLE,552
2021,10,West Valley,2,434,FALSE IMPRISONMENT,5
2021,10,West Valley,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,15
2020,03,Southwest,1,648,ARSON,42
2022,11,Northeast,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",6
2022,19,Mission,2,928,THREATENING PHONE CALLS/LETTERS,6
2020,18,Southeast,2,922,CHILD STEALING,13
2021,02,Rampart,2,662,"BUNCO, GRAND THEFT",47
2020,13,Newton,2,814,CHILD PORNOGRAPHY,2
2021,13,Newton,2,943,CRUELTY TO ANIMALS,1
2021,10,West Valley,2,932,PEEPING TOM,3
2022,11,Northeast,1,330,BURGLARY FROM VEHICLE,668
2022,05,Harbor,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",48
2022,12,77th Street,2,949,ILLEGAL DUMPING,1
2022,10,West Valley,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),545
2020,14,Pacific,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),14
2021,16,Foothill,2,906,FIREARMS RESTRAINING ORDER (FIREARMS RO),1
2020,05,Harbor,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",9
2022,12,77th Street,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",3
2020,14,Pacific,1,121,"RAPE, FORCIBLE",40
2020,20,Olympic,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,2
2020,02,Rampart,2,237,CHILD NEGLECT (SEE 300 W.I.C.),6
2020,05,Harbor,2,901,VIOLATION OF RESTRAINING ORDER,274
2020,02,Rampart,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",653
2022,18,Southeast,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),44
2021,01,Central,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),2
2022,11,Northeast,1,121,"RAPE, FORCIBLE",18
2021,13,Newton,2,920,KIDNAPPING - GRAND ATTEMPT,3
2020,19,Mission,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,182
2020,06,Hollywood,2,813,CHILD ANNOYING (17YRS & UNDER),3
2022,05,Harbor,1,320,"BURGLARY, ATTEMPTED",33
2022,18,Southeast,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,90
2021,03,Southwest,1,351,PURSE SNATCHING,3
2022,10,West Valley,2,901,VIOLATION OF RESTRAINING ORDER,32
2021,05,Harbor,2,647,THROWING OBJECT AT MOVING VEHICLE,8
2020,05,Harbor,2,860,BATTERY WITH SEXUAL CONTACT,24
2021,11,Northeast,2,237,CHILD NEGLECT (SEE 300 W.I.C.),12
2022,06,Hollywood,2,886,DISTURBING THE PEACE,16
2022,10,West Valley,1,330,BURGLARY FROM VEHICLE,562
2020,03,Southwest,2,954,CONTRIBUTING,1
2020,04,Hollenbeck,2,438,RECKLESS DRIVING,2
2020,19,Mission,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",563
2022,18,Southeast,2,753,DISCHARGE FIREARMS/SHOTS FIRED,64
2022,11,Northeast,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,4
2022,10,West Valley,2,814,CHILD PORNOGRAPHY,4
2021,12,77th Street,2,943,CRUELTY TO ANIMALS,9
2021,04,Hollenbeck,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,18
2021,09,Van Nuys,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,107
2020,15,N Hollywood,2,439,FALSE POLICE REPORT,1
2020,13,Newton,2,649,DOCUMENT FORGERY / STOLEN FELONY,10
2021,08,West LA,1,520,VEHICLE - ATTEMPT STOLEN,18
2022,11,Northeast,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",303
2020,01,Central,1,351,PURSE SNATCHING,6
2021,08,West LA,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),172
2020,04,Hollenbeck,2,354,THEFT OF IDENTITY,216
2021,01,Central,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",51
2021,09,Van Nuys,1,251,SHOTS FIRED AT INHABITED DWELLING,5
2021,05,Harbor,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",1
2022,01,Central,2,813,CHILD ANNOYING (17YRS & UNDER),5
2022,01,Central,1,251,SHOTS FIRED AT INHABITED DWELLING,7
2021,15,N Hollywood,2,666,"BUNCO, ATTEMPT",10
2022,01,Central,1,330,BURGLARY FROM VEHICLE,2690
2022,21,Topanga,2,354,THEFT OF IDENTITY,842
2022,08,West LA,1,522,"VEHICLE - MOTORIZED SCOOTERS, BICYCLES, AND WHEELCHAIRS",45
2020,08,West LA,1,330,BURGLARY FROM VEHICLE,813
2021,05,Harbor,2,622,BATTERY ON A FIREFIGHTER,3
2021,10,West Valley,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,35
2020,07,Wilshire,2,649,DOCUMENT FORGERY / STOLEN FELONY,34
2021,16,Foothill,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2
2021,01,Central,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),19
2022,15,N Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),419
2020,13,Newton,2,910,KIDNAPPING,15
2022,07,Wilshire,2,940,EXTORTION,12
2020,18,Southeast,1,480,BIKE - STOLEN,9
2020,07,Wilshire,1,510,VEHICLE - STOLEN,654
2020,19,Mission,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",71
2020,21,Topanga,2,900,VIOLATION OF COURT ORDER,55
2022,16,Foothill,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),47
2020,19,Mission,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,2
2021,19,Mission,2,940,EXTORTION,31
2022,11,Northeast,2,932,PEEPING TOM,6
2021,05,Harbor,2,763,STALKING,3
2020,06,Hollywood,1,510,VEHICLE - STOLEN,709
2020,07,Wilshire,1,350,"THEFT, PERSON",41
2020,12,77th Street,2,900,VIOLATION OF COURT ORDER,70
2020,15,N Hollywood,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2022,09,Van Nuys,2,622,BATTERY ON A FIREFIGHTER,2
2022,21,Topanga,1,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1
2022,07,Wilshire,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",2
2020,11,Northeast,2,910,KIDNAPPING,5
2020,15,N Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,137
2021,20,Olympic,2,900,VIOLATION OF COURT ORDER,65
2022,06,Hollywood,1,251,SHOTS FIRED AT INHABITED DWELLING,10
2022,11,Northeast,1,441,THEFT PLAIN - ATTEMPT,8
2020,09,Van Nuys,1,520,VEHICLE - ATTEMPT STOLEN,13
2021,13,Newton,2,886,DISTURBING THE PEACE,8
2020,05,Harbor,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",148
2020,02,Rampart,2,625,OTHER ASSAULT,54
2021,20,Olympic,2,910,KIDNAPPING,6
2021,17,Devonshire,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,3
2020,15,N Hollywood,2,888,TRESPASSING,181
2021,05,Harbor,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",543
2021,08,West LA,2,813,CHILD ANNOYING (17YRS & UNDER),3
2021,18,Southeast,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),3
2021,07,Wilshire,1,122,"RAPE, ATTEMPTED",3
2022,13,Newton,1,470,TILL TAP - GRAND THEFT ($950.01 & OVER),2
2021,04,Hollenbeck,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,1
2022,03,Southwest,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,15
2021,02,Rampart,2,850,INDECENT EXPOSURE,14
2021,11,Northeast,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1
2020,10,West Valley,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,5
2022,15,N Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),549
2022,05,Harbor,2,438,RECKLESS DRIVING,1
2022,07,Wilshire,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",6
2022,15,N Hollywood,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),7
2022,12,77th Street,1,441,THEFT PLAIN - ATTEMPT,6
2021,12,77th Street,1,487,BOAT - STOLEN,3
2020,12,77th Street,2,940,EXTORTION,20
2020,02,Rampart,2,437,RESISTING ARREST,9
2021,11,Northeast,1,121,"RAPE, FORCIBLE",29
2022,07,Wilshire,2,664,"BUNCO, PETTY THEFT",17
2021,02,Rampart,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",66
2021,10,West Valley,2,933,PROWLER,12
2022,03,Southwest,2,920,KIDNAPPING - GRAND ATTEMPT,2
2022,13,Newton,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),42
2021,14,Pacific,2,622,BATTERY ON A FIREFIGHTER,7
2022,18,Southeast,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",10
2021,15,N Hollywood,1,110,CRIMINAL HOMICIDE,9
2022,17,Devonshire,2,860,BATTERY WITH SEXUAL CONTACT,43
2022,02,Rampart,2,662,"BUNCO, GRAND THEFT",43
2022,09,Van Nuys,1,487,BOAT - STOLEN,2
2022,09,Van Nuys,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,165
2020,09,Van Nuys,1,110,CRIMINAL HOMICIDE,9
2022,01,Central,1,440,THEFT PLAIN - PETTY ($950 & UNDER),896
2020,13,Newton,2,888,TRESPASSING,48
2022,17,Devonshire,2,762,LEWD CONDUCT,5
2021,06,Hollywood,1,480,BIKE - STOLEN,111
2020,17,Devonshire,2,922,CHILD STEALING,1
2020,18,Southeast,2,910,KIDNAPPING,7
2021,05,Harbor,1,122,"RAPE, ATTEMPTED",2
2020,02,Rampart,1,210,ROBBERY,449
2021,13,Newton,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,152
2022,10,West Valley,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,2
2022,06,Hollywood,2,661,UNAUTHORIZED COMPUTER ACCESS,5
2022,18,Southeast,2,624,BATTERY - SIMPLE ASSAULT,832
2020,17,Devonshire,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",20
2020,17,Devonshire,2,814,CHILD PORNOGRAPHY,1
2021,01,Central,2,763,STALKING,3
2021,03,Southwest,1,648,ARSON,31
2020,03,Southwest,2,437,RESISTING ARREST,2
2022,14,Pacific,2,928,THREATENING PHONE CALLS/LETTERS,2
2022,08,West LA,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),474
2020,21,Topanga,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1
2022,20,Olympic,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,240
2020,01,Central,1,441,THEFT PLAIN - ATTEMPT,10
2020,15,N Hollywood,2,903,CONTEMPT OF COURT,180
2022,21,Topanga,2,623,BATTERY POLICE (SIMPLE),11
2022,15,N Hollywood,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,6
2021,01,Central,2,625,OTHER ASSAULT,148
2022,16,Foothill,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,7
2020,11,Northeast,1,520,VEHICLE - ATTEMPT STOLEN,31
2020,04,Hollenbeck,2,890,FAILURE TO YIELD,7
2021,21,Topanga,2,886,DISTURBING THE PEACE,23
2020,10,West Valley,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),455
2022,10,West Valley,2,890,FAILURE TO YIELD,7
2021,21,Topanga,2,354,THEFT OF IDENTITY,686
2022,15,N Hollywood,2,670,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",1
2022,11,Northeast,2,910,KIDNAPPING,3
2022,15,N Hollywood,2,651,DOCUMENT WORTHLESS ($200.01 & OVER),1
2021,06,Hollywood,1,648,ARSON,35
2020,08,West LA,2,666,"BUNCO, ATTEMPT",4
2022,13,Newton,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",13
2022,15,N Hollywood,2,762,LEWD CONDUCT,5
2022,03,Southwest,1,251,SHOTS FIRED AT INHABITED DWELLING,25
2021,07,Wilshire,1,210,ROBBERY,380
2022,07,Wilshire,2,900,VIOLATION OF COURT ORDER,69
2022,05,Harbor,2,354,THEFT OF IDENTITY,568
2021,07,Wilshire,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",671
2020,09,Van Nuys,1,121,"RAPE, FORCIBLE",17
2021,07,Wilshire,1,761,BRANDISH WEAPON,125
2020,16,Foothill,2,622,BATTERY ON A FIREFIGHTER,2
2022,21,Topanga,2,901,VIOLATION OF RESTRAINING ORDER,177
2022,01,Central,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),689
2020,04,Hollenbeck,1,110,CRIMINAL HOMICIDE,30
2021,07,Wilshire,1,250,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1
2022,09,Van Nuys,2,664,"BUNCO, PETTY THEFT",17
2020,02,Rampart,2,647,THROWING OBJECT AT MOVING VEHICLE,14
2022,12,77th Street,1,520,VEHICLE - ATTEMPT STOLEN,35
2022,12,77th Street,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",7
2022,01,Central,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),224
2020,07,Wilshire,2,886,DISTURBING THE PEACE,29
2021,03,Southwest,2,940,EXTORTION,22
2020,20,Olympic,2,900,VIOLATION OF COURT ORDER,73
2020,03,Southwest,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),431
2021,20,Olympic,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",353
2022,12,77th Street,2,954,CONTRIBUTING,1
2021,01,Central,2,813,CHILD ANNOYING (17YRS & UNDER),4
2021,08,West LA,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,12
2020,03,Southwest,2,910,KIDNAPPING,9
2020,09,Van Nuys,2,762,LEWD CONDUCT,4
2022,04,Hollenbeck,2,901,VIOLATION OF RESTRAINING ORDER,173
2021,18,Southeast,2,437,RESISTING ARREST,2
2022,02,Rampart,2,437,RESISTING ARREST,4
2020,15,N Hollywood,2,901,VIOLATION OF RESTRAINING ORDER,48
2021,07,Wilshire,2,922,CHILD STEALING,9
2020,18,Southeast,2,763,STALKING,15
2022,21,Topanga,2,943,CRUELTY TO ANIMALS,3
2022,08,West LA,2,928,THREATENING PHONE CALLS/LETTERS,6
2021,21,Topanga,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,409
2022,10,West Valley,2,439,FALSE POLICE REPORT,1
2020,06,Hollywood,2,438,RECKLESS DRIVING,3
2021,21,Topanga,1,510,VEHICLE - STOLEN,742
2022,13,Newton,2,762,LEWD CONDUCT,1
2021,05,Harbor,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,6
2022,15,N Hollywood,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",2
2021,09,Van Nuys,2,933,PROWLER,1
2022,10,West Valley,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",95
2020,05,Harbor,2,438,RECKLESS DRIVING,1
2022,14,Pacific,2,647,THROWING OBJECT AT MOVING VEHICLE,18
2021,14,Pacific,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,29
2021,06,Hollywood,1,121,"RAPE, FORCIBLE",54
2021,15,N Hollywood,2,755,BOMB SCARE,2
2021,09,Van Nuys,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",6
2020,03,Southwest,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",1
2020,19,Mission,2,661,UNAUTHORIZED COMPUTER ACCESS,8
2021,01,Central,2,438,RECKLESS DRIVING,3
2020,16,Foothill,2,940,EXTORTION,14
2021,01,Central,1,122,"RAPE, ATTEMPTED",3
2020,06,Hollywood,2,888,TRESPASSING,249
2021,15,N Hollywood,2,850,INDECENT EXPOSURE,23
2020,20,Olympic,2,666,"BUNCO, ATTEMPT",2
2020,16,Foothill,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",354
2021,09,Van Nuys,2,814,CHILD PORNOGRAPHY,1
2020,17,Devonshire,1,122,"RAPE, ATTEMPTED",1
2021,18,Southeast,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),423
